,danceability,energy,loudness,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,Date
559,184721.52042333543,117430.45542431998,321291.2487201502,1384846.3424891531,0.0,77179.22445725728,173703.24038484978,199618.92205231023,185605.9108365489,13/02/1996
560,234325.487192699,238200.1655052557,151317.50369983728,87975.20853087406,0.0,69820.06121937816,271816.2607087969,168365.63991264178,143619.77637191315,09/07/2016
561,177722.18768900805,38123.1573296963,391083.8628352801,73821.46835713722,14637.79556048909,122346.08882974039,43194.411463372955,137722.8272287783,237916.24990418952,04/05/2018
562,232803.89312001914,80698.6542015469,411519.1787146671,385758.80081361183,5.275813240882994,525260.2761036222,156116.94428904794,141385.643963608,244304.89322458213,04/10/2019
563,163419.20340581736,220947.34977940776,152038.75014263918,84089.86809102473,0.0,318283.81003827194,178022.6815311871,193258.71772203158,185387.58653518645,1996
564,174374.68072911236,277158.13649910595,201708.58850359626,104626.66755879975,45827.16207276796,41671.26183449052,293721.997950936,214261.0089998124,173294.70978294197,27/07/2010
565,223674.32868393994,178093.5816861725,180840.52475852813,199817.50833510826,5275.813240882994,317363.91463353706,170000.86225941783,159799.17754910316,265478.2619866769,17/09/2021
566,217892.27120775645,223173.5195504849,166704.09447961103,274749.0739607739,0.0,231813.64199319232,196226.04064789426,146084.26977507918,172184.28131384004,11/04/2019
567,161897.6093331375,263801.117872643,123886.09732527191,227014.89141405356,2322392.299173004,128785.35666288463,116007.84793020163,216514.69699079156,228790.78472364665,30/06/1997
568,105294.30982944656,254896.43878833437,86261.07455910648,195099.59494386267,19.758437823699055,107627.76235398215,76824.34610271332,250927.42631401191,235354.41456273425,1995
569,139986.65468654747,242930.77626879467,191370.72282343576,167069.63891352108,220.86002488794495,234573.328207397,149637.782569542,223757.71053410144,198285.0741958229,05/02/1996
570,162506.24696220944,115482.55687462747,283233.47808830364,77151.76016272236,1887.9135616885221,77915.1407810452,58003.92396510082,265548.0932806087,336192.44019575824,17/09/2021
571,152159.40726798636,122439.33740924358,180816.48321043473,88530.25716513825,579.3049833126424,80030.90021193543,44120.00599473094,211712.0312720654,332016.47687344346,16/06/1995
572,101946.80286955087,121882.79496647429,264024.2811616798,84089.86809102473,0.0,53537.912555570605,65408.68021596475,165472.4124917717,103988.60066354652,17/11/1997
573,195068.3601175585,175310.86947232604,153697.61696108352,144590.16922582142,0.0,367958.1618939561,128040.57683785552,122331.04094958583,197827.16554877057,02/10/1995
574,263540.09338815237,219277.7224510999,196852.19578873017,771517.6016272237,101.89560867195587,314604.2284193324,232015.69586040327,242370.14394228993,202111.88217476025,01/01/2002
575,198111.54826291825,111865.0309966271,223658.52191286723,77706.80879698656,399.82388580417194,70371.9984622191,79601.12969678729,183405.52650553064,282595.05075229553,16/06/1995
576,103772.7157567667,248774.4719178722,160116.7103020204,212306.10260605253,0.0,68164.24949085535,207333.1750241902,267722.2213425105,194392.8506958781,23/10/2000
577,190503.57789951892,199242.19451140545,217696.2179857049,117947.83478114031,9.77577159340084,45074.87483200961,177405.61851028175,139541.9956071043,314736.14930530614,14/11/2005
578,177722.18768900805,141640.05168478406,236328.41775808713,71601.27382008046,39930.66492119286,89229.85425928434,94410.64219851517,165382.14257224166,162829.861809771,17/11/1997
579,73645.1531177054,265470.7452009508,55223.43597053166,231732.8048052992,553443.1537004709,119586.40261553571,50599.167714236886,168387.0598935472,268639.4670393631,1995
580,182895.6075361196,140248.69557786084,234669.55093964277,78816.90606551494,0.0,126025.67044867996,174011.77189530243,120848.4722712024,198100.27534897678,30/07/2021
581,260192.58642825668,273818.88184249017,233371.30734259938,224794.6968769968,2756871.036657486,263090.0857541785,274901.57581332355,198829.44275608126,161554.25915012523,15/03/1994
582,162201.92814767346,101290.7245840106,266212.06203817896,71046.22518581628,31499.708467624932,131545.04287708926,43502.94297382561,205408.43689132255,202591.8685601526,24/06/2016
583,166462.3915511771,110473.67488970388,251546.71770120706,75209.0899427977,0.0,128785.35666288463,85463.22839538792,205549.196765844,235495.87562691292,09/11/1993
584,224587.28512754786,260740.1344374119,187235.57655137157,185386.24384423933,10655.073800214675,31092.464680039284,189438.34741793564,201950.63997373063,158491.17737895017,03/04/1995
585,156724.18948602595,125778.59206585932,221110.11781496718,76319.18721132608,3775.8271233770442,157302.1142096662,140690.36876641476,195535.3556925523,218716.7944884954,15/10/2013
586,131465.7278795402,271314.44085002836,6034.42857144251,110732.20253570583,35896.2195016941,496743.51855684066,49365.04167242623,266105.01278415,263948.3564891145,29/10/2012
587,199328.82352106215,230965.11374925493,270924.20546448464,94913.31645917644,469133.58916479175,328402.65949035576,87005.88594765122,206514.62590522476,383821.48104130133,12/04/2017
588,259888.2676137207,221782.16344356167,144345.4547527523,91860.54897072338,41430.6510386988,76535.29767394286,252070.24403982642,191064.69967786042,191231.64564319182,01/01/2008
589,210284.30084435715,219277.7224510999,198150.43938577358,143757.59627442513,0.0,49490.37277473709,246516.6768516785,139460.90567939088,180111.00707192093,14/11/2005
590,224282.9663130119,252113.72657448793,181249.23107611586,112397.3484384984,28085.94695881829,72855.7160550033,286317.24170007213,198909.0026851586,178944.15771595007,04/05/1995
591,133291.64076675606,187276.53199186578,185119.9203191527,87142.63557947776,0.0,191338.24418485712,183884.7802297877,259871.7983406679,194576.83184871162,25/11/2013
592,211501.576102501,216495.01023725345,181201.14797992908,124053.36975804638,61.55115447696826,54273.828879358516,182650.65418797705,195344.10586303947,174506.53230960545,14/11/2005
593,250758.7031776415,255174.710009719,120135.61582270208,94080.74350778015,4608578.036888968,242852.38685001098,268422.41409381764,198928.89266742795,153978.32412344695,19/01/2011
594,175287.63717272028,146370.662448323,204930.15594811135,90195.40306793082,10.396455504092957,50410.268179471976,45354.132036541596,186751.6335226871,174714.2265888042,04/08/1993
595,206632.47506992548,237643.6230624864,183028.3056350272,90472.92738506291,19.55154318680168,184898.97635171292,32704.340107982374,191569.59922777428,215347.89515661038,01/01/1989
596,244063.68925785014,228182.40153540848,221086.07626687377,92693.12192211967,0.0,274128.8306109972,301435.28571225266,197299.44411997864,193058.37406732558,01/01/1993
597,120205.93174170922,156388.42641817022,249623.39385373535,225072.2211941289,21.361871259653693,131545.04287708926,111996.938294317,158980.62827878827,589557.3830798757,1993
598,205110.88099724564,236530.53817694783,225052.93170228423,112397.3484384984,0.0,94749.22668769368,255155.55914435306,187608.43275890456,203681.85467893965,14/11/2005
599,212414.53254610894,269644.8135217205,88160.3568584848,691035.5496589161,0.0,287927.2616820206,231707.16434995062,153270.67336885323,186968.18906152959,1987
600,205719.5186263176,277158.13649910595,191034.1411501282,110177.15390144165,1355159.8716777887,306325.1697767184,123412.60418106557,203292.44877759265,275432.0512019769,24/09/2021
601,209371.34440074922,239591.5216121789,165982.84803680913,123220.7968066501,107585.21118663359,274128.8306109972,153957.2237158793,189277.66127089254,177570.4317747931,2011
602,170418.53614014474,256566.06611664224,199088.05976141605,156523.71486250148,13.810217012899601,339441.40434717445,152106.0346531633,158435.9487643357,183130.75106042853,14/11/2005
603,228543.4297165155,129952.660386629,328215.2145710484,99908.75416755413,0.0,199617.30282747114,175245.8979371131,151137.85527012617,182160.1482674801,26/11/2021
604,195372.67893209448,200911.82183971332,313285.4132050492,104071.61892453556,20068.779779045115,112227.23937765659,257932.34273842705,263780.94485591014,169622.44597238477,01/01/1993
605,215153.4018769327,174754.32702955676,232818.35173645124,243388.82612484717,424.65124223185666,95669.12209242856,268422.41409381764,286948.1842037762,172707.60548189987,16/11/1992
606,101338.16524047892,240148.06405494822,166319.42971011667,142925.02332302884,0.0,894138.3334023132,118476.10001382296,168547.709750338,260735.63671363489,09/11/1998
607,206936.79388446145,197850.83840448223,249238.72908424106,85199.96535955311,91033.64023484381,287927.2616820206,277678.35940739757,175735.64334274814,263831.42624531366,01/01/2003
608,248324.15266135373,254061.62512418046,121217.48548690492,276691.74418069853,0.0,304485.37896724866,282306.3320641875,190604.17008839353,158806.80726781124,01/01/2008
609,198415.86707745423,277992.95016325987,160092.668753927,144867.69354295352,3341.3483858925624,49030.42507236964,196534.57215834694,215815.48761409268,182913.2444530787,05/05/2014
610,101033.84642594295,59550.04137631392,300952.0990331368,96855.9866791011,29.06869648408081,77179.22445725728,33938.466149793036,103322.33789464676,221671.1229559955,17/11/1992
611,224282.9663130119,180041.480235865,170117.99430887328,102128.9487046109,0.0,184898.97635171292,219057.3724213914,154679.80211270374,167126.026151937,02/02/2017
612,195981.31656116643,119378.3539740125,223081.5247586257,65773.26316030647,0.0,54181.83933888503,154265.75522633197,229004.0758572973,285757.07349899434,01/01/2009
613,182591.28872158364,229295.48642094707,237145.83039326264,74931.56562566561,1163.782332547719,237333.01442160166,231090.10132904528,146994.61896356023,230469.510531501,1998
614,208154.06914260535,256287.7948952576,145186.90893602118,114895.06729268725,1851.707000231482,50594.24726041895,239111.92060081454,156046.0908947434,202624.5763206563,24/07/1992
615,176809.23124540015,246826.57336817967,129583.94422340687,96578.462361969,8068.8908389975195,73867.60100021167,175245.8979371131,201946.04997782235,233261.11789049502,01/06/1992
616,243759.37044331417,66785.09313231468,300904.01593695,120445.55363532915,22551.515421813583,128785.35666288463,142233.02631867808,195917.85535157792,164683.57413632036,10/09/2021
617,75775.3848194572,52036.718398928526,381034.4957322404,86310.06262808149,0.0,340361.29975190933,130817.3604319295,274627.1051872417,181288.4864500555,27/01/1992
618,131465.7278795402,153327.44298293913,194640.3733641377,80204.5276511754,9.155087682708725,434190.6310348681,78058.47214452397,208791.2638757455,283707.11460942257,09/11/1998
619,225500.24157115578,248774.4719178722,91982.96300533484,137652.06129751902,272583.684112288,81870.69102140522,296190.25003455736,175764.7133168341,165871.68353661863,19/07/2005
620,174983.3183581843,215660.1965730995,273616.858850945,118780.40773253658,0.0,77639.17215962472,210727.02163916948,173843.0350298892,162154.44655536884,01/01/2013
621,152463.72608252233,270201.3559644898,156967.26750178545,156246.1905453694,242583.96176216903,62184.92936007857,131742.95496328748,165781.47221626443,225661.46973745152,01/01/2002
622,158245.78355870582,101012.45336262595,304245.7911219321,79371.95469977912,58.447734923507674,56021.63014835481,84229.10235357725,200772.54102393158,321877.0711172847,24/09/1991
623,243759.37044331417,131622.28771493686,263928.1149693063,95468.36509344062,151550.3215273252,96589.01749716346,238186.32606945655,192473.82842171093,191285.61344802298,15/05/2000
624,168288.30443839292,195346.39741202042,116096.63574301147,299726.26250266243,25.810105952947193,41027.3350511761,139764.77423505677,308857.7646727658,196410.10182494612,15/03/2005
625,226108.87920022773,232634.7410775628,155428.60842380807,321928.20787323004,0.0,353239.8354181978,252995.8385711844,173463.59536813575,154533.5383579979,1982
626,272365.33900969557,148875.10344078482,267606.4718275959,474566.58229588217,0.0,229973.85118372252,221217.09299456002,158711.3485188342,254063.25357087233,01/01/1990
627,178939.46294715194,179206.66657171107,229524.65964765596,93803.21919064804,244135.6715388993,84630.37723560989,151180.44012180532,146339.7795473083,208947.80412004146,01/01/2001
628,156419.87067148997,142474.86534893798,335595.9698357211,86587.58694521358,0.0,140743.9969244382,227387.7232036133,237255.3585017988,240042.2543369325,18/11/1991
629,297928.1194307173,220390.80733663845,66931.66989201572,107679.4350472528,39.878941261968514,93829.33128295878,179873.87059390306,177498.20177153838,208076.14230261685,04/11/2008
630,106207.26627305447,90716.4181713941,258422.6004559185,79371.95469977912,7448.206928305403,611730.444148702,91633.85860444118,151298.50512691695,176501.70570033346,30/09/1991
631,158854.42118777777,137744.25458539903,218681.92145753413,72988.89540574094,910.3364023484381,49398.383234263594,158276.6648622166,238502.30739022244,182237.0115046639,13/03/2020
632,181374.01346343974,124665.50718032074,231183.5264661003,109899.62958430956,27.41353938890183,189498.45337538735,245591.0823203205,127438.17639689642,216283.3371070173,01/01/1973
633,213631.80780425284,203694.53405355976,351920.1809911373,146255.31512861396,96.72324274952156,328402.65949035576,284466.05263735616,193157.7378120488,176881.11572217682,01/01/2013
634,189286.30264137502,174476.0558081721,347544.61923813913,122388.22385525382,0.0,170180.64987595467,169692.33074896518,162083.46551280437,213058.35192134872,01/01/2011
635,228239.11090197955,134961.54237155258,253061.33523109107,72988.89540574094,10448.179163317302,56297.59876977527,120635.8205869916,170345.4581477586,251064.76962669217,23/08/2019
636,224282.9663130119,244878.67481848717,155043.9436543137,120168.02931819706,18155.00438774442,383596.3837744492,101506.86693892644,177476.78179063296,259056.09321176793,18/09/2009
637,212414.53254610894,241539.42016187144,218874.2538422813,123775.8454409143,103964.55504092958,180299.49932803845,229238.9122663293,166635.2114552097,185218.3238745796,24/11/2009
638,99816.57116779906,198685.65206863618,130978.35401282388,99908.75416755413,2487.908008690902,77639.17215962472,96878.89428213648,321621.013295134,122403.06982715096,01/01/2010
639,232195.2554909472,153605.71420432377,288017.74615888955,124608.41839231059,3594.7943160918435,257570.71332576926,229547.44377678196,138885.6261922163,209787.57587097492,02/09/1988
640,137552.10417025967,236252.2669555632,152784.0381335345,402410.25984153745,177.41215113949676,529859.7531272967,161053.4484562906,213928.99929577814,331242.12064351747,30/08/2010
641,240107.54466888247,191172.32909125078,178893.159362963,175950.41706174813,14.327453605143033,52526.027610362224,265954.1620101963,170584.13793499058,205034.3205757692,01/01/1998
642,132683.0031376841,254339.8963455651,110783.45361437085,532846.6888936221,8.689574749689637,80582.83745477637,236026.6054962879,154852.69195858334,217310.36078683464,30/05/2003
643,211501.576102501,261853.21932295046,133045.92714885596,299726.26250266243,4913.747626312592,106707.86694924725,243122.8302366992,252458.95494875067,197478.82789940576,30/08/2010
644,197198.59181931033,238756.707948025,158193.38645454866,89640.35443366664,2875835.4528734754,49214.40415331662,191289.53648065164,182117.26765393224,222532.972445269,07/08/2020
645,263235.7745736164,142474.86534893798,321579.7472972709,144590.16922582142,89481.93045811352,184898.97635171292,271199.1976878916,141543.23382312656,212251.28793091897,19/10/2009
646,211197.25728796504,263522.84665125835,155620.94080855523,149308.08261706703,46.706464279581795,65772.52143854463,293104.9349300307,183638.08629821826,166090.00783798107,14/05/1969
647,180156.73820529584,118821.8115312432,188365.5293117612,66605.83611170277,5275.813240882994,88033.99023312898,196843.1036687996,136130.09864859545,133698.69491711684,05/10/2010
648,185025.8392378714,79585.56931600832,292537.557200448,76596.71152845817,713.7864972959344,67060.3750051735,58620.986986006144,143683.70191503415,178279.3724837116,24/10/2012
649,160071.69644592167,99621.09725570273,174036.76664809693,67438.40906309904,0.0,86654.14712602666,123104.07267061292,120853.0622671107,194633.25273558055,2004
650,189894.94027044697,234304.36840587066,127059.58167360026,104349.14324166765,109.13692096336389,166501.0682570151,79292.59818633464,169886.4585569278,280207.38423552265,18/09/2009
651,198415.86707745423,268809.9998575666,157568.30620412037,122110.69953812171,0.0,328402.65949035576,284157.5211269035,186987.2533126469,161238.62926126417,02/05/1989
652,49603.96676936356,141918.3229061687,202285.58565783774,115172.59160981936,329996.9458513088,86930.11574744711,100272.74089711579,247991.358931331,328854.45412674465,08/05/1989
653,171940.13021282456,136909.44092124508,301673.3454759387,70491.17655155208,0.0,62920.845683866486,112305.46980476967,150317.77600117514,229354.17589832353,30/01/1989
654,161593.2905186015,227347.58787125454,141003.67956777022,101018.85143608252,0.0,58413.35820066552,131434.42345283483,122358.58092503567,196072.39419774504,26/05/2015
655,151550.7696389144,120213.16763816643,345861.71087160136,95745.88941057272,0.0,125105.77504394506,112614.00131522234,206572.76585339665,200607.3251915883,18/11/1991
656,177722.18768900805,164180.02061694025,169516.9556065384,67438.40906309904,5.37926055933168,80950.79561667032,116624.91095110697,149978.11630396039,161412.79808594656,03/09/2021
657,80948.80466656874,149988.1883263234,161991.95105330533,92415.59760498759,0.0,88677.9170164434,100272.74089711579,237890.30793578143,233042.79358913258,01/01/2021
658,149116.21912262664,230130.300085101,227937.91747349178,133766.72085766972,20999.805645083292,103028.2853303077,193140.72554336762,166122.66191211532,146661.59809876076,10/10/1988
659,103772.7157567667,76802.85710216188,317228.2270923662,82979.77082249636,1887.9135616885221,168340.85906648487,78675.5351654293,116400.76623605202,211619.21045918425,01/01/1999
660,139986.65468654747,50645.3622920053,353675.21400195523,84089.86809102473,132.92980420656173,92909.4358782239,58003.92396510082,220420.78350876158,171170.3407382242,01/01/1998
661,135421.87246850785,105186.52168339562,366801.8992609497,105736.76482732814,0.0,69728.07167890467,125263.79324378156,217353.1362433758,189759.7964205236,01/01/1990
662,170722.85495468072,165014.8342810942,199160.18440569623,138762.1585660474,0.0,170180.64987595467,237569.26304855122,191591.0192086797,123668.04246463302,25/11/2013
663,177417.86887447207,52314.989620313165,382933.77803161874,191769.30313827752,0.0,91621.58231159505,197768.69820015758,212304.1407442371,177581.0617969568,30/08/2004
664,231586.61786187525,209816.50092402197,229885.2828690569,109344.58095004536,29.327314780202524,86286.18896413269,265645.6304997436,148409.86770195517,178038.97044400914,10/01/2000
665,73645.1531177054,87377.16351477838,236496.70859474092,94358.26782491225,0.0,285167.5754678159,57695.39245464816,131468.19280439074,160627.81183385686,24/10/2012
666,228239.11090197955,201190.09306109798,291311.43824768486,134599.293809066,21413.594918878032,19777.751201800136,291870.80888822005,199687.77199093482,187121.09784188456,01/01/1987
667,117467.06241088547,201746.63550386726,165790.51565206193,109622.10526717745,0.0,112227.23937765659,87314.41745810388,213959.59926850014,201992.4988489216,01/01/1998
668,166766.71036571305,237643.6230624864,256379.06886797977,86587.58694521358,31.706603104522305,252971.2363020948,286008.7101896195,257974.60003190063,197336.5491412145,01/09/1987
669,228543.4297165155,175867.41191509532,355887.03642654774,162351.7255222755,2068946.3689737231,50502.25771994546,209801.4271078115,172877.60589050845,205208.48940045162,10/09/2021
670,219413.86528043632,261296.67688018118,284243.22310822626,104349.14324166765,196.03266846026025,99348.70371136813,281997.8005537348,173362.61545815296,174637.36335162038,12/11/1987
671,199937.4611501341,129952.660386629,214570.81673356338,94635.79214204433,9.930942571073869,27136.914439679258,85154.69688493526,153212.5334206813,205862.6446105264,31/08/1987
672,153985.3201552022,212599.2131378684,294244.5071150792,127661.18588076362,1293.0914806085768,227214.16496951785,267805.3510729123,239193.86677374088,142431.66697161488,20/06/1987
673,186243.1144960153,238478.43672664033,155404.5668757147,106291.81346159232,456719.91095094936,84262.41907371594,250527.58648756312,158864.34838244444,195243.2524689753,18/09/2009
674,157332.8271150979,176423.95435786463,295759.1246449632,266423.34444681107,5.999944470023796,278728.3076346717,270273.6031565336,223607.77066776337,176463.27408174158,1986
675,215762.03950600466,229295.48642094707,212142.6203761303,125718.51566083895,1587.9163381873323,81686.71194045825,267496.81956245966,181791.37794444236,238188.54201038316,02/06/1987
676,195676.99774663046,222895.24832910026,118308.45816760395,63275.54430611763,0.0,66140.4796004386,164755.82658172256,146861.5090822193,221049.67550642448,27/07/1987
677,220326.82172404425,228738.94397817776,105157.73136051607,92415.59760498759,71.37864972959345,50870.215881839424,297424.37607636803,152846.86374665282,198481.32075884534,30/06/1986
678,237977.31296713068,258235.69344495013,132204.47296558708,200650.08128650457,9.724047934176498,80030.90021193543,281997.8005537348,186997.96330309962,278103.4575411197,19/10/1964
679,242542.09518517027,93777.40160662521,367811.6442808723,107124.3864129886,348.61746317207235,46730.68656053241,257623.81122797437,133746.36077354755,193957.01978716577,01/01/1993
680,197807.22944838228,85150.99374370121,227024.3386459427,109067.05663291327,36.56862707161056,65036.60511475673,186661.56382386168,180643.8789673654,147230.71313152582,20/08/1962
681,216066.35832054063,177815.31046478785,308669.43597111705,124885.94270944266,0.0,158222.0096144011,226153.59716180267,165158.76277137068,197064.25703502088,14/06/1968
682,206328.1562553895,190059.24420571222,130257.107570022,463465.6096105984,0.0,124185.87963921016,259783.53180114302,131532.45274710705,132542.47558330972,2006
683,160984.65288952956,234582.63962725532,166079.0142291827,170954.9793533704,4277.546617853172,55929.640607881316,58003.92396510082,180022.69952110774,253757.43601016238,1986
684,111380.686120166,101012.45336262595,234837.84177629658,79927.00333404331,3289.6247266682194,141663.89232917308,80218.19271769263,203119.55893171305,156186.91565146184,11/09/2010
685,242846.41399970624,252948.54023864187,102368.9117816821,124885.94270944266,0.0,46178.74931769149,267188.288052007,180458.74913239697,210529.2243403972,30/06/1986
686,199024.50470652618,254618.16756694973,150355.8417761014,87420.15989660987,0.0,101188.4945208379,282614.8635746402,201871.0800446533,213374.79950422238,01/01/1986
687,215153.4018769327,146648.93366970765,243036.00967614475,99076.18121615786,15.672268744975952,162821.48663807553,226770.660182708,124760.67878371682,194829.49929860298,22/03/2015
688,253497.57250846527,259905.320773258,77966.7404668847,86865.11126234569,39.051362714379025,47926.55058668777,297424.37607636803,186474.70376955252,219577.82628375627,30/06/1986
689,150029.17556623454,185050.3622207886,332182.0700064588,117670.3104640082,0.0,146263.36935284754,270582.1346669863,233545.11180924997,221431.53861030564,01/07/1986
690,188373.34619776712,151936.0868760159,245368.03984120418,116560.21319547984,0.0,62184.92936007857,147786.59350682603,184632.58541168494,170167.030184772,2003
691,188677.6650123031,198963.92329002082,318646.67842987657,299726.26250266243,22706.68639948661,607130.9671250274,280146.61149101885,270335.4590129738,159581.16349773723,26/02/2010
692,80948.80466656874,79863.84053739297,248589.60728571934,92415.59760498759,46447.84598346008,96589.01749716346,46279.72656789959,151696.3047723036,199135.47596892007,09/11/1998
693,241629.13874156235,153049.1717615545,312251.6266370331,101851.42438747881,1401.7111649796973,103948.18073504258,229547.44377678196,195435.90578120563,188505.45380520527,24/09/1985
694,229760.7049746594,212320.94191648377,151894.5008540788,131269.00200348085,0.0,292526.7387056951,287551.3677418828,186728.68354314554,202788.11512317503,26/04/2010
695,150333.4943807705,233469.55474171674,211325.2077409548,179558.23318446532,365169.0341238621,232733.5373979272,67568.4007891334,193283.19770020922,247270.66940825857,01/06/1985
696,197198.59181931033,263522.84665125835,159082.92373400435,102406.473021743,293273.14780202525,96589.01749716346,185735.9692925037,173279.99553180343,200629.40292992833,24/03/1986
697,230673.66141826732,229017.21519956243,180792.44166234133,75764.1385770619,0.0,235493.22361213187,296498.78154501005,155691.13121116758,177864.80161932672,05/10/2018
698,193546.76604487866,73463.60244554616,350213.23107650614,72988.89540574094,218.27384192672778,252971.2363020948,81452.31875950328,151934.98455953563,194993.03810112167,02/06/1987
699,230369.34260373135,244322.1323757179,109725.62549826142,146810.36376287817,0.0,45074.87483200961,170309.3937698705,202201.55975005144,198895.8916232302,01/01/2008
700,198720.1858919902,245991.75970402575,245800.78770688534,123220.7968066501,0.0,292526.7387056951,235101.0109649299,160109.76727223198,230426.17274883355,01/01/1985
701,132987.32195222008,155831.88397540094,124631.38531616722,85199.96535955311,46.603016961133115,91069.64506875412,59238.05000691148,212383.70067331445,228572.4604222842,11/01/2000
702,160984.65288952956,208981.68725986802,236232.25156571355,170954.9793533704,10.24128452641993,69268.12397653723,207333.1750241902,194398.56670592804,261487.91520522084,19/07/2019
703,182591.28872158364,227069.3166498699,327926.7159939276,119612.98068393287,0.0,115906.82099659616,229547.44377678196,200414.5213430836,167453.10375697436,12/08/1985
704,230065.02378919537,169745.44504463315,312588.2083103407,196764.74084665524,408.09967128006684,104868.07613977748,266262.693520649,265941.3029300871,154620.2139233328,01/01/1985
705,221848.41579672412,238200.1655052557,100109.00626090282,97133.5109962332,43034.084474653435,63564.7724671809,248059.33440394182,178194.35115096509,233118.83913230378,18/09/2009
706,177722.18768900805,215938.46779448414,132108.30677321352,99353.70553328995,0.0,103028.2853303077,187587.15835521967,171572.5170539129,229804.72529926253,01/01/2009
707,249845.7467340336,182824.19244971144,208656.59590258784,207588.18921480695,34034.16776961774,61081.0548743967,285700.1786791668,126668.58708293679,210877.561989762,11/08/1992
708,196285.6353757024,188667.888098789,177114.08480405167,65218.214526042284,386.89297099808624,209736.15227955495,224919.471119992,129257.34477522243,225465.2231744291,07/07/2008
709,160680.33407499362,124387.2359589361,366753.81616476295,120723.07795246124,0.0,68532.2076527493,90091.20105217786,111047.30100832893,349427.6354835958,01/01/1985
710,227934.79208744358,194511.5837478665,315136.61240824073,102961.52165600719,9930.94257107387,70188.01938127213,288476.9622732408,197222.94418817348,248993.55069279295,01/10/1984
711,168592.6232529289,236808.80939833247,253061.33523109107,92693.12192211967,125171.25532291023,372557.63891763054,296190.25003455736,195997.4152806553,160922.1816783905,26/03/1985
712,128726.85854871645,58715.22771215999,294941.71200978773,79649.47901691121,0.0,82238.64918329917,40417.62786929898,212073.11095018566,210234.85449586355,11/06/1991
713,145160.07453365898,131065.74527216755,241280.9766653268,76874.23584559026,9.103364023484382,120506.29802027061,130508.82892147684,124242.009246078,249222.50501631913,12/12/1984
714,182286.96990704766,178650.12412894177,166752.1775757978,100741.32711895042,172.23978521706246,91253.62414970109,107677.49714797971,176580.2025898768,181963.90170445768,01/01/2004
715,141203.92994469134,64002.38091846824,331556.9897560305,90195.40306793082,14.689519219713434,495823.6231521058,35172.59219160369,188355.07209332264,268910.1237575316,01/01/1985
716,212414.53254610894,253783.3539027958,216205.6420039143,187328.914064164,116378.23325477191,256650.81792103435,245899.61383077316,191122.8396260323,280796.12392458995,1984
717,181069.69464890377,240148.06405494822,149899.05236232688,130713.95336921667,32.327287015214424,77271.21399773077,262868.84690566966,202597.82939680203,245886.31344493787,23/10/1984
718,228543.4297165155,154162.25664709308,213008.11610749256,66050.78747743857,0.0,81134.77469761731,201779.6078360422,173685.44517037063,213058.35192134872,19/11/2010
719,174678.99954364833,175032.5982509414,211926.24644328974,100741.32711895042,0.0,249291.65468315524,242505.76721579387,234271.8611613987,245395.6970373818,09/11/1998
720,164332.15984942528,172806.42847986423,316506.9806495643,102406.473021743,14844.690197386464,337601.61353770463,60163.644538269466,199208.8824178347,170189.10792311205,20/10/1984
721,188069.02738323115,212599.2131378684,144898.41035890044,155968.6662282373,0.0,110387.44856818681,270273.6031565336,124489.86902512664,188636.28484722023,23/10/1984
722,169201.26088200085,250444.09924618006,146893.85885065235,269198.587618132,0.0,525260.2761036222,248059.33440394182,193829.40721329788,218269.51586360676,20/08/1999
723,129031.17736325243,61776.211147391085,361897.42344989686,108512.00799864909,0.0,136144.51990076373,18697.009533431436,94321.35591845498,201915.63561173782,01/01/1983
724,165245.1162930332,134126.72870739864,307467.3585664472,538397.175236264,476.8921380484432,102108.3899255728,128040.57683785552,296074.6260681284,232857.17704827388,08/04/1984
725,205719.5186263176,193398.49886232792,322036.5367110455,108789.53231578117,56.378788554533955,42499.167698751924,213195.27372279076,175842.74324727536,193629.9421821284,20/10/1984
726,167983.98562385695,70402.61901031506,326989.0956182852,72156.32245434466,0.0,73223.67421689726,163830.23205036455,151954.87454180495,169229.95284633993,01/01/1991
727,211805.894917037,262409.76176571974,71211.0654526403,119612.98068393287,0.0,600691.6992918833,257006.74820706903,197374.41405314763,159341.57915204737,02/10/2001
728,205719.5186263176,160562.49473893986,289243.86511165276,101296.37575321461,0.0,136144.51990076373,288168.4307627881,140729.27454871996,197554.87344257697,01/01/1993
729,247715.51503228178,101012.45336262595,376851.26636398945,178725.66023306907,915.5087682708725,92909.4358782239,259783.53180114302,136410.08839900224,262424.99254365294,01/01/1989
730,255627.8042102171,181989.37878555752,291744.186113366,172342.6009390309,1339.6427739104856,57953.41049829808,259475.00029069037,192290.22858537862,200989.18829546944,07/04/1992
731,191720.85315766282,143031.4077917073,192452.59248763864,144590.16922582142,0.0,90977.65552828064,147169.5304859207,136365.71843855525,204466.84093102938,01/07/2003
732,190807.8967140549,242374.23382602536,143047.2111557089,139594.7315174437,47.74093746406866,310924.6468003929,199311.3557524209,188517.25194874953,232116.3462728642,1989
733,251063.02199217747,124943.7784017054,237025.62265279563,96578.462361969,17586.044136276643,66784.40638375301,227696.254714066,179620.30987981273,205524.9369833253,01/01/2002
734,239194.58822527458,239034.97916940963,173700.18497478936,455139.88009663555,94654.29638054784,298966.0065388393,227079.19169316065,158660.8585638428,195134.49916530034,1983
